secteur_hydro_ope,periode,esp_nom_commun,esp_nom_commun_nb
F2,1991,"Chevaine, Gardon, Ablette, Barbeau fluviatile, Bouvière, Goujon, Anguille d'Europe, Vandoise, Perche, Gremille, Rotengle, Loche franche, Brème bordelière, Hotu, Tanche, Brochet, Brème commune, Lote de rivière, Loche de rivière",19
F2,1993,"Ablette, Gardon, Chevaine, Brochet, Brème commune, Anguille d'Europe, Vandoise, Hotu, Goujon, Gremille, Perche, Loche de rivière, Rotengle, Sandre, Tanche, Barbeau fluviatile, Bouvière, Truite arc-en-ciel",18
F2,1995,"Gardon, Brochet, Perche, Chevaine, Perche soleil, Anguille d'Europe, Tanche, Chabot, Bouvière, Spirlin, Barbeau fluviatile, Hotu, Goujon, Rotengle, Loche franche, Brème commune, Ablette, Vandoise, Lote de rivière, Gremille, Brème bordelière, Sandre",22
F2,1997,"Chevaine, Spirlin, Gardon, Bouvière, Perche, Goujon, Brochet, Perche soleil, Chabot, Anguille d'Europe, Ablette, Vandoise, Gremille, Barbeau fluviatile, Brème bordelière, Hotu, Tanche, Lote de rivière, Rotengle, Sandre, Brème commune, Loche franche",22
F2,1999,"Chevaine, Ablette, Gardon, Brochet, Bouvière, Goujon, Barbeau fluviatile, Perche, Anguille d'Europe, Perche soleil, Gremille, Vandoise, Rotengle, Loche de rivière, Hotu, Tanche, Lote de rivière, Chabot, Brème bordelière, Loche franche, Spirlin",21
F2,2001,"Ablette, Chevaine, Bouvière, Gardon, Vandoise, Loche franche, Chabot, Goujon, Perche, Brochet, Perche soleil, Rotengle, Tanche, Spirlin, Anguille d'Europe, Brème commune, Lote de rivière, Gremille, Loche de rivière, Barbeau fluviatile, Brème bordelière, Vairon",22
F2,2003,"Gardon, Chevaine, Bouvière, Goujon, Spirlin, Ablette, Barbeau fluviatile, Perche, Gremille, Hotu, Anguille d'Europe, Brème bordelière, Brochet, Loche franche, Rotengle, Epinochette, Chabot, Lote de rivière, Brème commune, Perche soleil, Loche de rivière",21
F2,2005,"Chevaine, Bouvière, Ablette, Gardon, Goujon, Perche, Brème commune, Silure glane, Tanche, Anguille d'Europe, Chabot, Barbeau fluviatile, Hotu, Brochet, Perche soleil, Loche franche, Vairon, Gremille, Brème bordelière, Pseudorasbora, Rotengle, Spirlin, Loche de rivière, Vandoise, Lamproie indéterminée (genre Lampetra)",25
F2,2007,"Chevaine, Bouvière, Gardon, Ablette, Perche, Spirlin, Vairon, Brochet, Silure glane, Chabot, Anguille d'Europe, Hotu, Goujon, Barbeau fluviatile, Brème bordelière, Rotengle, Vandoise, Perche soleil, Brème commune, Lamproie de planer, Loche franche, Truite de riviere, Epinochette, Gremille, Tanche, Loche de rivière, Sandre",27
F2,2009,"Chevaine, Spirlin, Gardon, Ablette, Perche, Barbeau fluviatile, Hotu, Vandoise, Vairon, Goujon, Anguille d'Europe, Silure glane, Bouvière, Gremille, Loche de rivière, Chabot, Rotengle, Perche soleil, Brochet, Brème bordelière, Tanche, Poisson chat, Lamproie de planer, Loche franche, Truite de riviere, Epinochette, Truite arc-en-ciel, Brème commune, Carassin, Carpe commune",30
F2,2011,"Chevaine, Goujon, Vairon, Gardon, Bouvière, Ablette, Spirlin, Perche, Anguille d'Europe, Vandoise, Gremille, Loche franche, Hotu, Barbeau fluviatile, Chabot, Brème bordelière, Tanche, Silure glane, Loche de rivière, Brochet, Truite de riviere, Lamproie de planer, Saumon de fontaine, Rotengle, Epinoche, Perche soleil, Brème commune",27
F2,2013,"Gardon, Vairon, Chevaine, Brochet, Perche, Perche soleil, Vandoise, Chabot, Anguille d'Europe, Brème bordelière, Rotengle, Spirlin, Loche franche, Ablette, Tanche, Gremille, Loche de rivière, Brème commune, Goujon, Epinochette, Hotu, Silure glane, Bouvière, Sandre, Truite de riviere, Barbeau fluviatile, Epinoche",27
F2,2015,"Goujon, Bouvière, Vairon, Chevaine, Gardon, Hotu, Perche, Barbeau fluviatile, Spirlin, Brochet, Perche soleil, Vandoise, Ablette, Anguille d'Europe, Silure glane, Chabot, Rotengle, Loche franche, Tanche, Gremille, Brème bordelière, Loche de rivière, Lamproie de planer, Brème commune, Truite de riviere, Brème indéterminée, Sandre, Epinoche, Epinochette, Cyprinidés",30
F2,2017,"Chevaine, Goujon, Ablette, Bouvière, Gardon, Vairon, Barbeau fluviatile, Brème bordelière, Rotengle, Brochet, Hotu, Spirlin, Perche, Vandoise, Pseudorasbora, Silure glane, Gremille, Loche franche, Anguille d'Europe, Loche de rivière, Tanche, Perche soleil, Chabot, Carassin, Cyprinidés, Truite de riviere, Lamproie de planer, Truite arc-en-ciel, Brème commune, Carpe commune, Epinoche, Epinochette",32
F2,2019,"Chevaine, Goujon, Bouvière, Barbeau fluviatile, Gardon, Vairon, Hotu, Spirlin, Silure glane, Ablette, Loche de rivière, Rotengle, Chabot, Gremille, Perche, Anguille d'Europe, Brème bordelière, Loche franche, Vandoise, Brochet, Lamproie de planer, Perche soleil, Brème commune, Tanche, Brème indéterminée, Truite de riviere, Epinochette, Carpe commune, Pseudorasbora, Carassin argente",30
F3,1993,"Truite de riviere, Chabot, Loche franche, Epinochette, Lamproie de planer",5
F3,1995,"Chabot, Truite de riviere, Loche franche, Lamproie de planer, Vairon, Goujon, Vandoise, Chevaine, Barbeau fluviatile, Ablette, Gardon, Spirlin, Hotu, Ombre commun, Perche, Perche soleil, Brème commune, Tanche, Brochet, Rotengle, Anguille d'Europe, Poisson chat, Brème bordelière, Carpe commune, Epinoche, Loche de rivière, Gremille, Epinochette",28
F3,1997,"Chevaine, Vairon, Loche franche, Goujon, Chabot, Barbeau fluviatile, Vandoise, Gardon, Spirlin, Rotengle, Truite de riviere, Hotu, Perche, Anguille d'Europe, Brochet, Perche soleil, Tanche, Able de Heckel, Ablette, Lamproie de planer, Brème commune, Toxostome, Carpe miroir, Sandre, Brème bordelière, Epinochette",26
F3,1999,"Chabot, Truite de riviere, Lamproie de planer, Goujon, Truite arc-en-ciel, Vairon, Loche franche, Barbeau fluviatile, Chevaine, Spirlin, Vandoise, Hotu, Ablette, Anguille d'Europe, Ombre commun, Perche, Gardon, Brochet, Rotengle, Brème commune, Perche soleil, Carpe commune, Able de Heckel, Tanche, Saumon de fontaine, Brème bordelière, Poisson chat, Gremille, Epinochette",29
F3,2001,"Chabot, Truite de riviere, Lamproie de planer, Goujon, Vairon, Spirlin, Barbeau fluviatile, Chevaine, Vandoise, Loche franche, Perche soleil, Sandre, Gardon, Brochet, Perche, Ablette, Hotu, Brème commune, Tanche, Able de Heckel, Rotengle, Anguille d'Europe, Silure glane, Carpe commune, Gremille, Poisson chat, Epinoche, Epinochette",28
F3,2003,"Truite de riviere, Chabot, Lamproie de planer, Goujon, Vairon, Chevaine, Loche franche, Barbeau fluviatile, Spirlin, Anguille d'Europe, Perche soleil, Vandoise, Truite arc-en-ciel, Brochet, Epinochette, Perche, Gardon, Sandre, Ablette, Brème commune, Epinoche, Silure glane, Hotu, Tanche",24
F3,2005,"Chabot, Truite de riviere, Lamproie de planer, Vairon, Goujon, Loche franche, Spirlin, Chevaine, Hotu, Barbeau fluviatile, Perche soleil, Able de Heckel, Vandoise, Gardon, Brochet, Gremille, Perche, Ablette, Rotengle, Brème commune, Loche de rivière, Brème bordelière, Tanche, Carpe commune, Carpe miroir, Epinochette, Silure glane, Anguille d'Europe, Carassin, Bouvière, Truite arc-en-ciel, Lamproie indéterminée (genre Lampetra)",32
F3,2007,"Chabot, Truite de riviere, Lamproie de planer, Goujon, Vairon, Ombre commun, Perche soleil, Anguille d'Europe, Loche franche, Epinochette, Brochet, Chevaine, Gardon, Carpe miroir, Carpe commune, Perche, Silure glane, Ablette, Loche de rivière, Tanche, Brème commune, Carassin, Rotengle, Spirlin, Vandoise, Hotu, Barbeau fluviatile, Gremille, Bouvière",29
F3,2009,"Chabot, Truite de riviere, Lamproie de planer, Loche franche, Goujon, Vairon, Perche, Chevaine, Spirlin, Barbeau fluviatile, Vandoise, Gardon, Ablette, Anguille d'Europe, Hotu, Perche soleil, Rotengle, Poisson chat, Epinoche, Epinochette, Brochet, Gremille, Tanche, Brème commune, Sandre, Brème bordelière, Silure glane, Carpe commune, Truite arc-en-ciel, Loche de rivière, Bouvière, Carpe miroir",32
F3,2011,"Truite de riviere, Chabot, Lamproie de planer, Vairon, Loche franche, Perche, Hotu, Brochet, Goujon, Chevaine, Barbeau fluviatile, Spirlin, Vandoise, Ablette, Gardon, Perche soleil, Anguille d'Europe, Tanche, Epinochette, Gremille, Brème commune, Bouvière, Rotengle, Silure glane, Cyprinidés, Loche de rivière, Carpe miroir, Truite arc-en-ciel",28
F3,2013,"Chabot, Truite de riviere, Lamproie indéterminée (genre Lampetra), Gardon, Spirlin, Vairon, Barbeau fluviatile, Goujon, Chevaine, Hotu, Vandoise, Loche franche, Ablette, Lamproie de planer, Brochet, Gremille, Bouvière, Tanche, Anguille d'Europe, Perche soleil, Perche, Brème commune, Silure glane, Loche de rivière, Brème bordelière, Truite arc-en-ciel, Epinoche, Rotengle, Epinochette",29
F3,2015,"Truite de riviere, Chabot, Lamproie de planer, Chevaine, Vandoise, Gardon, Loche franche, Perche soleil, Hotu, Ombre commun, Barbeau fluviatile, Goujon, Vairon, Spirlin, Gremille, Ablette, Bouvière, Brochet, Epinoche, Epinochette, Perche, Loche de rivière, Silure glane, Anguille d'Europe, Rotengle, Brème bordelière, Brème commune, Carrassin doré, Lamproie indéterminée (genre Lampetra), Carpe commune, Truite arc-en-ciel, Tanche, Blageon, Able de Heckel",34
F3,2017,"Chabot, Truite de riviere, Vairon, Lamproie de planer, Perche, Chevaine, Loche franche, Vandoise, Barbeau fluviatile, Cyprinidés, Spirlin, Goujon, Gardon, Ablette, Hotu, Bouvière, Perche soleil, Rotengle, Tanche, Poisson chat, Epinochette, Brochet, Gremille, Pseudorasbora, Loche de rivière, Silure glane, Able de Heckel, Anguille d'Europe, Brème bordelière, Carassin, Carpe commune, Truite arc-en-ciel, Epinoche, Carpe miroir, Carassin argente",35
F3,2019,"Chabot, Truite de riviere, Vairon, Lamproie indéterminée (genre Lampetra), Loche franche, Lamproie de planer, Barbeau fluviatile, Perche, Ombre commun, Chevaine, Goujon, Spirlin, Cyprinidés, Ablette, Gardon, Vandoise, Hotu, Brème commune, Perche soleil, Rotengle, Bouvière, Tanche, Epinochette, Brochet, Poisson chat, Brème bordelière, Gremille, Pseudorasbora, Loche de rivière, Silure glane, Anguille d'Europe, Truite arc-en-ciel, Carassin argente, Able de Heckel",34
F4,1991,"Perche, Chevaine, Anguille d'Europe, Gardon, Rotengle, Vandoise, Poisson chat, Ablette, Goujon, Sandre",10
F4,1993,"Loche franche, Epinochette, Chabot, Truite de riviere, Epinoche, Rotengle, Gardon, Chevaine, Perche, Brème commune, Hotu, Brochet, Ablette, Sandre, Anguille d'Europe, Carpe commune",16
F4,1995,"Loche franche, Vairon, Chabot, Truite de riviere, Chevaine, Epinochette, Goujon, Anguille d'Europe, Vandoise, Gardon, Brochet, Perche, Lamproie de planer, Barbeau fluviatile, Hotu, Carpe commune, Tanche, Ablette, Epinoche, Brème commune, Rotengle, Perche soleil, Sandre, Lote de rivière, Poisson chat, Carrassin doré, Bouvière, Gremille, Carassin, Truite arc-en-ciel",30
F4,1997,"Loche franche, Vairon, Chabot, Truite de riviere, Chevaine, Goujon, Epinochette, Anguille d'Europe, Gardon, Perche, Carassin, Ombre commun, Carpe commune, Barbeau fluviatile, Vandoise, Hotu, Able de Heckel, Lamproie de planer, Perche soleil, Poisson chat, Ablette, Rotengle, Brème commune, Epinoche, Brochet, Tanche, Loche de rivière, Brème bordelière, Bouvière, Gremille, Sandre, Truite arc-en-ciel, Carpe miroir, Carrassin doré, Black bass à grande bouche",35
F4,1999,"Loche franche, Vairon, Chabot, Chevaine, Truite de riviere, Epinochette, Gardon, Goujon, Perche, Ombre commun, Perche soleil, Anguille d'Europe, Brochet, Barbeau fluviatile, Hotu, Vandoise, Lamproie de planer, Tanche, Epinoche, Ablette, Rotengle, Carassin, Brème commune, Brème bordelière, Bouvière, Sandre, Poisson chat, Able de Heckel, Carpe commune, Cyprinidés, Gremille, Truite arc-en-ciel, Carpe cuir, Carrassin doré, Black bass à grande bouche",35
F4,2001,"Vairon, Loche franche, Chabot, Goujon, Chevaine, Epinochette, Truite de riviere, Gardon, Perche soleil, Perche, Rotengle, Tanche, Lamproie de planer, Brochet, Barbeau fluviatile, Hotu, Vandoise, Ablette, Anguille d'Europe, Brème commune, Brème bordelière, Truite arc-en-ciel, Bouvière, Able de Heckel, Poisson chat, Carassin, Carpe miroir, Carpe commune, Epinoche, Gremille, Sandre, Carpe cuir, Carrassin doré",33
F4,2003,"Vairon, Chabot, Loche franche, Epinochette, Truite de riviere, Chevaine, Gardon, Goujon, Anguille d'Europe, Perche soleil, Brochet, Lamproie de planer, Vandoise, Ablette, Barbeau fluviatile, Hotu, Truite arc-en-ciel, Perche, Sandre, Rotengle, Silure glane, Loche de rivière, Brème bordelière, Tanche, Poisson chat, Epinoche, Bouvière, Gremille, Brème commune, Carassin, Carpe commune",31
F4,2005,"Loche franche, Vairon, Chabot, Chevaine, Truite de riviere, Gardon, Epinochette, Perche soleil, Perche, Goujon, Epinoche, Anguille d'Europe, Carpe commune, Lamproie de planer, Vandoise, Poisson chat, Brème bordelière, Tanche, Hotu, Barbeau fluviatile, Brochet, Ablette, Sandre, Rotengle, Cyprinidés, Bouvière, Gremille, Brème commune, Carassin, Carpe miroir",30
F4,2007,"Vairon, Chabot, Loche franche, Truite de riviere, Epinochette, Chevaine, Perche soleil, Goujon, Perche, Gardon, Ablette, Brème commune, Anguille d'Europe, Rotengle, Tanche, Silure glane, Lamproie de planer, Loche de rivière, Spirlin, Hotu, Vandoise, Barbeau fluviatile, Truite arc-en-ciel, Poisson chat, Brochet, Epinoche, Brème bordelière, Gremille, Bouvière, Carassin, Sandre, Carpe commune, Carpe cuir, Able de Heckel, Carpe miroir",35
F4,2009,"Epinochette, Chabot, Loche franche, Goujon, Brochet, Perche, Anguille d'Europe, Gardon, Gremille, Perche soleil, Chevaine, Brème bordelière, Vandoise, Poisson chat, Vairon, Barbeau fluviatile, Loche de rivière, Lamproie de planer, Ablette, Truite de riviere, Tanche, Brème commune, Hotu, Rotengle, Silure glane, Spirlin, Truite arc-en-ciel, Cyprinidés, Bouvière, Epinoche, Carpe cuir, Sandre, Carassin, Pseudorasbora, Carpe miroir, Able de Heckel, Hybride brème-gardon",37
F4,2011,"Epinochette, Chabot, Loche franche, Gardon, Hotu, Vandoise, Goujon, Perche, Anguille d'Europe, Chevaine, Cyprinidés, Bouvière, Brochet, Silure glane, Perche soleil, Vairon, Epinoche, Ablette, Barbeau fluviatile, Truite de riviere, Lamproie de planer, Truite arc-en-ciel, Brème commune, Tanche, Loche de rivière, Spirlin, Sandre, Brème bordelière, Gremille, Rotengle, Carassin, Carpe miroir, Hybride brème-gardon",33
F4,2013,"Epinochette, Loche franche, Chabot, Perche, Chevaine, Gremille, Goujon, Anguille d'Europe, Perche soleil, Gardon, Vandoise, Barbeau fluviatile, Silure glane, Pseudorasbora, Brème commune, Vairon, Epinoche, Hotu, Poisson chat, Cyprinidés, Ablette, Able de Heckel, Loche de rivière, Tanche, Rotengle, Carassin argente, Bouvière, Truite de riviere, Lamproie de planer, Truite arc-en-ciel, Brochet, Spirlin, Lamproie indéterminée (genre Lampetra), Brème bordelière, Hybride brème-gardon, Sandre, Carpe commune, Carassin, Carpe miroir",39
F4,2015,"Epinochette, Loche franche, Chabot, Goujon, Vairon, Brochet, Perche, Anguille d'Europe, Chevaine, Pseudorasbora, Brème indéterminée, Brème bordelière, Vandoise, Epinoche, Gardon, Perche soleil, Ablette, Barbeau fluviatile, Tanche, Bouvière, Truite de riviere, Lamproie de planer, Brème commune, Loche de rivière, Carpe commune, Silure glane, Spirlin, Rotengle, Lamproie indéterminée (genre Lampetra), Gremille, Ide melanote, Poisson chat, Carassin argente, Carpe miroir, Sandre, Carrassin doré, Cyprinidés, Able de Heckel",38
F4,2017,"Epinochette, Loche franche, Chabot, Goujon, Vandoise, Anguille d'Europe, Perche soleil, Perche, Ablette, Barbeau fluviatile, Chevaine, Gardon, Vairon, Carassin argente, Hotu, Brème commune, Lamproie de planer, Brochet, Poisson chat, Bouvière, Rotengle, Truite de riviere, Tanche, Truite arc-en-ciel, Loche de rivière, Brème indéterminée, Spirlin, Brème bordelière, Gremille, Epinoche, Silure glane, Pseudorasbora, Carpe commune, Sandre, Carassin, Carpe miroir, Ide melanote, Carpe cuir",38
F4,2019,"Loche franche, Chabot, Epinochette, Goujon, Gardon, Vairon, Brochet, Perche soleil, Ablette, Perche, Chevaine, Brème indéterminée, Anguille d'Europe, Bouvière, Barbeau fluviatile, Hotu, Vandoise, Rotengle, Brème commune, Brème bordelière, Ide melanote, Silure glane, Pseudorasbora, Poisson chat, Epinoche, Lamproie de planer, Truite de riviere, Carpe miroir, Truite arc-en-ciel, Tanche, Loche de rivière, Spirlin, Cyprinidés, Gremille, Lamproie indéterminée (genre Lampetra), Carassin argente, Able de Heckel, Carpe cuir, Sandre",39
F5,1993,"Vairon, Chevaine, Vandoise, Barbeau fluviatile, Loche franche, Chabot, Ombre commun, Goujon, Truite de riviere, Gardon, Brème bordelière, Perche, Ablette, Hotu, Gremille, Brochet, Anguille d'Europe, Rotengle, Tanche, Lote de rivière, Epinoche",21
F5,1995,"Gardon, Goujon, Vandoise, Ablette, Vairon, Chevaine, Barbeau fluviatile, Perche, Chabot, Brème commune, Carpe commune, Spirlin, Carpe miroir, Loche franche, Tanche, Epinoche, Truite de riviere, Ombre commun, Brème bordelière, Brochet, Hotu, Lamproie de planer, Bouvière, Rotengle, Epinochette, Anguille d'Europe",26
F5,1997,"Goujon, Vandoise, Loche franche, Gardon, Chabot, Chevaine, Vairon, Barbeau fluviatile, Epinoche, Ablette, Brochet, Perche, Truite de riviere, Brème commune, Ombre commun, Spirlin, Gremille, Hotu, Lamproie de planer, Perche soleil, Loche de rivière, Lote de rivière, Brème bordelière, Tanche, Epinochette",25
F5,1999,"Gardon, Vandoise, Goujon, Vairon, Chevaine, Barbeau fluviatile, Loche franche, Ablette, Perche, Epinoche, Chabot, Spirlin, Brème bordelière, Brochet, Carassin, Tanche, Ombre commun, Truite de riviere, Carpe miroir, Epinochette, Lamproie de planer, Loche de rivière, Poisson chat, Anguille d'Europe, Bouvière, Brème commune, Hotu, Perche soleil, Rotengle, Gremille, Lote de rivière",31
F5,2001,"Vairon, Gardon, Chevaine, Goujon, Chabot, Epinoche, Barbeau fluviatile, Perche, Loche franche, Vandoise, Spirlin, Sandre, Ablette, Truite de riviere, Gremille, Ombre commun, Epinochette, Brochet, Lamproie de planer, Bouvière, Tanche, Hotu, Perche soleil, Brème bordelière, Rotengle, Anguille d'Europe, Loche de rivière, Brème commune, Carassin, Pseudorasbora",30
F5,2003,"Gardon, Ablette, Vairon, Vandoise, Chevaine, Goujon, Loche franche, Spirlin, Barbeau fluviatile, Chabot, Perche, Epinoche, Rotengle, Brochet, Carpe miroir, Sandre, Truite de riviere, Ombre commun, Loche de rivière, Gremille, Hotu, Bouvière, Epinochette, Lamproie de planer, Tanche, Lamproie indéterminée (genre Lampetra), Brème bordelière, Perche soleil, Lote de rivière, Brème commune",30
